# E_gamma(MeV)   Spectrum
5.145440e-01 0.000000e+00
5.413360e-01 0.000000e+00
5.695230e-01 0.000000e+00
5.991770e-01 0.000000e+00
6.303750e-01 0.000000e+00
6.631980e-01 0.000000e+00
6.977300e-01 0.000000e+00
7.340600e-01 0.000000e+00
7.722810e-01 0.000000e+00
8.124930e-01 0.000000e+00
8.547980e-01 0.000000e+00
8.993070e-01 0.000000e+00
9.461320e-01 0.000000e+00
9.953960e-01 0.000000e+00
1.047230e+00 0.000000e+00
1.101750e+00 0.000000e+00
1.159120e+00 0.000000e+00
1.219470e+00 0.000000e+00
1.282970e+00 0.000000e+00
1.349770e+00 0.000000e+00
1.420050e+00 0.000000e+00
1.493990e+00 0.000000e+00
1.571780e+00 0.000000e+00
1.653620e+00 0.000000e+00
1.739730e+00 0.000000e+00
1.830310e+00 0.000000e+00
1.925610e+00 0.000000e+00
2.025880e+00 0.000000e+00
2.131360e+00 0.000000e+00
2.242340e+00 0.000000e+00
2.359100e+00 0.000000e+00
2.481930e+00 0.000000e+00
2.611160e+00 0.000000e+00
2.747120e+00 0.000000e+00
2.890160e+00 0.000000e+00
3.040650e+00 0.000000e+00
3.198970e+00 0.000000e+00
3.365530e+00 0.000000e+00
3.540770e+00 0.000000e+00
3.725140e+00 0.000000e+00
3.919100e+00 0.000000e+00
4.123160e+00 0.000000e+00
4.337850e+00 0.000000e+00
4.563720e+00 0.000000e+00
4.801340e+00 0.000000e+00
5.051340e+00 0.000000e+00
5.314360e+00 0.000000e+00
5.591070e+00 0.000000e+00
5.882190e+00 0.000000e+00
6.188470e+00 0.000000e+00
6.510690e+00 0.000000e+00
6.849700e+00 0.000000e+00
7.206350e+00 0.000000e+00
7.581580e+00 0.000000e+00
7.976340e+00 0.000000e+00
8.391660e+00 0.000000e+00
8.828600e+00 0.000000e+00
9.288290e+00 0.000000e+00
9.771920e+00 0.000000e+00
1.028070e+01 0.000000e+00
1.081600e+01 0.000000e+00
1.137920e+01 0.000000e+00
1.197170e+01 0.000000e+00
1.259510e+01 0.000000e+00
1.325090e+01 0.000000e+00
1.394080e+01 0.000000e+00
1.466670e+01 0.000000e+00
1.543040e+01 0.000000e+00
1.623380e+01 0.000000e+00
1.707910e+01 0.000000e+00
1.796840e+01 0.000000e+00
1.890400e+01 0.000000e+00
1.988830e+01 0.000000e+00
2.092380e+01 0.000000e+00
2.201330e+01 0.000000e+00
2.315950e+01 0.000000e+00
2.436540e+01 0.000000e+00
2.563410e+01 0.000000e+00
2.696880e+01 0.000000e+00
2.837300e+01 0.000000e+00
2.985040e+01 0.000000e+00
3.140470e+01 0.000000e+00
3.303990e+01 0.000000e+00
3.476020e+01 0.000000e+00
3.657010e+01 0.000000e+00
3.847430e+01 0.000000e+00
4.047760e+01 0.000000e+00
4.258520e+01 0.000000e+00
4.480250e+01 0.000000e+00
4.713530e+01 0.000000e+00
4.958960e+01 0.000000e+00
5.217170e+01 0.000000e+00
5.488820e+01 0.000000e+00
5.774620e+01 0.000000e+00
6.075290e+01 0.000000e+00
6.391620e+01 0.000000e+00
6.724430e+01 0.000000e+00
7.074560e+01 0.000000e+00
7.442920e+01 0.000000e+00
7.830470e+01 0.000000e+00
8.238190e+01 0.000000e+00
8.667140e+01 0.000000e+00
9.118430e+01 0.000000e+00
9.593210e+01 0.000000e+00
